id,tenant_id,text,rating,date,source,prediction_1,score_1,prediction_2,score_2,prediction_3,score_3
4014,2,Bravo customer service! - Bad experience with Alex cycling staff member,1,2020-09-21,trustpilot,negative,0.979788601398468,Customer Service Issue,58.77,Staff Issue,81.6
4015,2,Garbage service - On time delivery and delivery despite the message I received that might lead me to believe otherwise :),1,2020-09-19,trustpilot,positive,0.5942348837852478,Delivery,42.5,Corresponding,79.17
4016,2,Vélizy Villacoublay store - TERRIBLE SERVICE,1,2020-09-19,trustpilot,negative,0.9824204444885254,Customer Service Issue,52.74,Stock Problem,38.08
4024,2,Contactless Click and Collect - Not Quite!!!! -,1,2020-09-10,trustpilot,negative,0.9773105382919312,Order Issue,45.18,Stock Problem,27.66
4025,2,Rubbish - Rubbish! Unable to order anything on my ipad. Seriously? What century are you guys living in?,1,2021-10-12,trustpilot,negative,0.9819038510322572,Order Issue,86.39,Not corresponding,42.8
4026,2,The best for the variety of... - The best for the variety of sports products,5,2021-10-07,trustpilot,positive,0.9128565192222596,Corresponding,41.7,Good Quality,50.92
4027,2,Discourses differ between stores and... - Discourses differ between stores and websites. It can be a real pain...,3,2021-10-04,trustpilot,negative,0.9279161691665648,Order Issue,46.09,Not corresponding,57.91
4028,2,"ARNAQUER PAR MAGASIN DE ST ANDRE DE CUBZAC : DECATHLON A FUIRE - Hello ,",1,2021-10-03,trustpilot,neutral,0.9232392311096193,Good,51.36,RAS,68.14
4029,2,"Why make it simple when you can make it complicated... - DECATHLON , ATTENTION ARNAQUE .",1,2021-10-02,trustpilot,negative,0.6629540920257568,Order Issue,54.72,Not corresponding,37.32
4030,2,I bought a pair of Asics running sneakers at the ST ANDRE DE CUBZAC store in GIRONDE guaranteed by DECATHLON for 2 years.,1,2021-10-02,trustpilot,neutral,0.7774428725242615,Not Bad,60.98,Average Service,33.53
4031,2,Accueil btwin village de Lille ambiance... - Warranty also applies to their national site.,1,2021-10-01,trustpilot,neutral,0.9702848196029664,Good,55.7,Service Good,32.63
4034,2,Ordered exercise bike - I wrote to the head office and they didn't even reply.,5,2021-09-28,trustpilot,negative,0.886221706867218,Order Issue,51.64,Stock Problem,29.45
4036,2,Site really bad and... - Impossible to connect to the site,1,2021-09-23,trustpilot,negative,0.982260763645172,Order Issue,45.06,Not corresponding,31.31
4037,2,Hateful staff and methods - Impossible to find out why. No one knows why.,1,2021-09-21,trustpilot,negative,0.9785529375076294,Politics Issue,59.79,Foreign Policies,52.21
4038,2,Following mattress product advice... - INADMISSIBLE,5,2021-09-21,trustpilot,negative,0.9636957049369812,Order Issue,64.42,Expensive,42.79
4417,2,Different prices between stores and website... - Delivery: nil. I had to cancel the order,1,2021-03-31,trustpilot,negative,0.9006686210632324,Order Issue,83.64,Delivery Issue,39.32
4040,2,Pretty surprised by the many comments... - DECATHLON Porte de Montreuil 93.,5,2021-09-20,trustpilot,negative,0.4974576234817505,Order Issue,49.25,Expensive,27.29
4041,2,"Perfect - Competent staff and very nice overall, but NEVER AGAIN THE BIKE WORKSHOP!",5,2021-09-20,trustpilot,positive,0.8176019191741943,Staff,76.83,Correct,71.32
4042,2,"Arrived to have my bike serviced, I went home and told the security guard that I had tires on my rack and tubes in my bag.",1,2021-09-18,trustpilot,neutral,0.9452197551727296,Good,50.25,Service Good,44.64
4049,2,"Several years ago, at the Decathlon store in Béziers, where I was exceptionally passing through, I fell for a €250 bike.",2,2020-10-11,trustpilot,neutral,0.7371601462364197,Not Bad,66.14,OK,32.34
4051,2,"A pleasant store overall, but ... - The salesman should never have let me leave with this size L, given that I'm 1.68 m tall.",1,2020-10-09,trustpilot,negative,0.6262949109077454,Order Issue,42.72,Stock Problem,26.73
4052,2,"Average store, but great customer service - I would have needed a size M.",4,2021-05-25,trustpilot,positive,0.9398505687713624,Delivery,41.24,Correct,36.78
4053,2,"Bike ordered online to avoid... - The salesman should have told me that this bike was too big for me, but he didn't.",1,2020-10-09,trustpilot,negative,0.909275233745575,Order Issue,76.81,Delivery Issue,48.77
4054,2,Received quickly and free delivery. - Lack of professionalism or something...,5,2020-10-07,trustpilot,negative,0.9659191370010376,Customer Service Issue,46.36,Staff Issue,57.45
4055,2,Returning products are not possible at decothlon - online order 27.09; expected arrival 2.10.,1,2020-10-06,trustpilot,negative,0.8534037470817566,Order Issue,81.54,Delivery Issue,33.05
4056,2,"Surly staff, poor quality product - Decathlon customer service is very good.",1,2020-10-02,trustpilot,negative,0.580517590045929,Customer Service Issue,53.77,Staff Issue,74.58
4057,2,"I would like to congratulate Martin, the customer service manager",1,2020-10-02,trustpilot,positive,0.9875341653823853,Corresponding,50.58,Good Quality,44.55
4059,2,Decathlon Dieppe - I'm not giving it 5 stars because of the bad experience I had in store.,2,2020-10-01,trustpilot,negative,0.9787366390228271,Order Issue,43.46,Delivery Issue,36.88
4062,2,"Great I recommend - Great I recommend, I buy all my sports equipment in this store.",4,2021-09-09,trustpilot,positive,0.9908964037895204,Delivery,40.1,Excellent,44.33
4063,2,Several weeks to receive my... - Several weeks to receive my items and the wrong size to boot!,1,2021-09-08,trustpilot,negative,0.9661652445793152,Order Issue,76.63,Delivery Issue,46.18
4064,2,"Several orders over 500 euros, big delay in delivery for the first one and I wonder if I'll end up receiving the last one...",1,2021-09-08,trustpilot,negative,0.9578242897987366,Order Issue,89.24,Delivery Issue,63.61
4065,2,I went to decatlon velizy on... - Store reply: call customer service,5,2021-09-06,trustpilot,neutral,0.9735583662986756,Not Bad,69.05,Average Service,28.41
4066,2,"The zipper cart... - Customer service answer: wait, wait and wait some more.",2,2021-09-05,trustpilot,negative,0.6837156414985657,Customer Service Issue,69.54,Staff Issue,50.1
4067,2,I really don't recommend their site... - I'm going to end up having to rent equipment until the order eventually arrives.,1,2021-09-03,trustpilot,negative,0.9755183458328248,Order Issue,85.11,Delivery Issue,37.77
4068,2,SAV deplorable - Next time: amazon!,1,2021-09-02,trustpilot,neutral,0.6852221488952637,Not Bad,50.63,RAS,42.1
4110,2,RFID - Special mention for the very attentive customer service.,1,2021-08-13,trustpilot,positive,0.9858354330062866,Corresponding,36.24,Corresponding,75.39
4072,2,"Lack of response to negative reviews of products... - Hello,",3,2021-08-30,trustpilot,negative,0.970592737197876,Order Issue,51.15,Delivery Issue,42.99
4073,2,Secondevie décathlon - I would like to report a deplorable after-sales service.,1,2021-08-29,trustpilot,negative,0.9814873933792114,Customer Service Issue,51.75,Defective Product,37.06
4075,2,Flee !!! - I had to insist for over thirty minutes to get half satisfaction.,1,2021-08-26,trustpilot,negative,0.9699244499206544,Order Issue,59.38,Not corresponding,32.65
4078,2,Drive back several days... - Click and collect several days with Paypal.,1,2020-11-14,trustpilot,neutral,0.970487415790558,Good,52.42,Foreign Policies,25.14
4080,2,Worst sales staffs - I placed an order with a 2-hour pick-up time.,1,2020-11-11,trustpilot,negative,0.9808887839317322,Order Issue,56.88,Staff Problem,64.3
4081,2,After 2h30 still no news. I call and they explain that there is no 2-hour pickup with Paypal payment.,4,2020-11-09,trustpilot,negative,0.9416115283966064,Order Issue,54.72,Not corresponding,28.99
4082,2,Last December - Please put this information on your site to avoid choosing Paypal in the future.,2,2020-11-08,trustpilot,neutral,0.7144739627838135,Good,52.02,Internal Policies,34.68
4083,2,Fast delivery! - So we went to the store because we really need this headlight ....,5,2020-11-03,trustpilot,positive,0.8853216171264648,Delivery,55.49,Correct,59.4
4084,2,they are substandard by their own admission,1,2020-11-01,trustpilot,negative,0.96925151348114,Order Issue,55.34,Not corresponding,50.94
4085,2,Clickt & Collect - funktioniert nicht - The salespeople are generally competent and friendly.,1,2020-10-30,trustpilot,positive,0.945432186126709,Corresponding,51.75,Corresponding,59.32
4086,2,Where to start? - Their mail order service is efficient.,1,2020-10-28,trustpilot,positive,0.9657987356185912,Staff,37.0,Correct,46.03
4087,2,DPD delivery: help - Excllent,1,2020-10-28,trustpilot,positive,0.9897316098213196,Delivery,42.88,Correct,39.19
4088,2,New chain and cassette fitted to my road bike - Worst sales staffs,5,2020-10-26,trustpilot,negative,0.975616693496704,Order Issue,52.51,Staff Problem,46.81
4090,2,"Refusal to sell - I've had enough of the rude, surly attitude of the staff's at Decathlon.",1,2020-10-26,trustpilot,negative,0.9811809062957764,Order Issue,55.6,Staff Problem,47.03
4091,2,"Appalling service! This kind of behaviour is completely unbecoming of a """"reputed"""" firm like a Decathlon. """,1,2020-10-25,trustpilot,negative,0.9825344681739808,Customer Service Issue,55.98,Staff Issue,58.7
4092,2,Decathlon bitwin village lille - They have the worst sales staff's. had a Worst customer experience. Arrogant sales staff's..,1,2020-10-24,trustpilot,negative,0.9827447533607484,Customer Service Issue,56.62,Staff Issue,70.0
4093,2,Very good customer service and very friendly! - I have never seen such a wierd arrogant lousy attitude sales staff's ever.,4,2020-10-24,trustpilot,negative,0.6224249005317688,Customer Service Issue,60.6,Staff Issue,76.31
4094,2,Décathlon Echirolles (38) : A fuir !!! - Buy a fishing rod and a vest.,1,2020-10-24,trustpilot,neutral,0.9286569356918336,Not Bad,58.16,RAS,59.81
4095,2,Catastrophic customer service - Received and correct size.,1,2020-10-21,trustpilot,negative,0.6659464836120605,Order Issue,60.31,Not corresponding,36.04
4096,2,heute den Store in Sarrebourg Frankreich besucht,1,2021-08-25,trustpilot,neutral,0.9704495072364808,Good,74.92,RAS,64.28
4099,2,Broken PI Geologie petanque ball - Décathlon Augny:,1,2021-08-24,trustpilot,negative,0.6131737232208252,Order Issue,44.0,Not corresponding,31.68
4101,2,"""I ordered my flippers online and... - Delivery ""botched"""" ! no explanation about the VTC-E""",4,2021-08-21,trustpilot,negative,0.9718095064163208,Order Issue,71.56,Delivery Issue,68.57
4102,2,No pre-delivery checks: Front and rear lights with dead CR2032 batteries! Back to the store again!,1,2021-08-21,trustpilot,negative,0.9399122595787048,Order Issue,66.5,Delivery Issue,48.55
4103,2,vae decathlon - The next surprise is ?,1,2021-08-21,trustpilot,neutral,0.7680572867393494,Not Bad,50.3,RAS,89.38
4104,2,I'm buying all my hunting gear... - What was supposed to be a cool moment turned into a real hassle.,4,2021-08-18,trustpilot,negative,0.860130786895752,Order Issue,71.42,Delivery Issue,34.17
4105,2,"(For info, a VTT-E 520ST, given away without ID verification, and a VTC-E Riverside 500 bought in 7 days, i.e. 3000€)",1,2021-08-16,trustpilot,neutral,0.964814305305481,Not Bad,63.52,Average Service,24.95
4106,2,Null and void -,1,2021-08-16,trustpilot,neutral,0.9050136804580688,Good,58.98,Internal Policies,28.02
4107,2,"A Nightmare That Never Ends - August 24, 2021",1,2021-08-16,trustpilot,negative,0.9007849097251892,Politics Issue,39.92,Mask,49.41
4109,2,Product of quality and especially known of... - I ordered on line my palms and I received everything within the time envisaged.,4,2021-08-13,trustpilot,positive,0.9381645917892456,Delivery,47.29,Fast Delivery,41.9
4112,2,"Delivery and assembly not carried out on the agreed date . - If you need anything, you've come to the right place.",1,2021-08-12,trustpilot,neutral,0.7338600754737854,Good,50.42,Average Service,58.24
4113,2,"A wheel on a Decathlon Outdoor 7C ping pong table had broken. Naturally, I turned to Decathlon to try and buy one .....",1,2021-08-11,trustpilot,neutral,0.5246561169624329,Not Bad,56.89,OK,37.74
4115,2,All I had to do was e-mail a serious ping pong table company to find the right wheels and replace them .....,1,2021-08-10,trustpilot,neutral,0.9152540564537048,Not Bad,50.04,Average Service,30.15
4116,2,Sign presenting sad clothes... - Sign presenting sad and ugly clothes made in Asia.,1,2020-11-22,trustpilot,negative,0.9721909761428832,Order Issue,52.98,Not corresponding,62.12
4117,2,Décathlon boycotts Cnews? - I'm a cyclist and when I go to the cyclo section the articles aren't on the shelves...,1,2020-11-22,trustpilot,negative,0.7636829614639282,Politics Issue,56.63,Internal Policies,53.75
4119,2,Boycott CNEW ? #INTERSPORT - So now I'm boycotting Decathlon in response to its withdrawal from Cnews ads and other...,1,2020-11-22,trustpilot,negative,0.9202713966369628,Politics Issue,70.68,Foreign Policies,54.73
4120,2,Null political experience - Decathlon boycotting Cnews?,1,2020-11-21,trustpilot,neutral,0.7008567452430725,Not Bad,56.26,RAS,32.17
4122,2,Bad product - Click and Collect - Boycott Decathlon!,1,2020-11-21,trustpilot,negative,0.9803987145423888,Order Issue,52.83,Delivery Issue,33.02
4126,2,zero organization in her click and... - Very bad experience with my last online order,1,2020-11-21,trustpilot,negative,0.9826085567474364,Order Issue,78.17,Not corresponding,58.09
4127,2,"Ordered a pair of running shoes by click and collect I end up with 12 pairs of socks in my parcel, no trace of the shoes.",1,2020-11-21,trustpilot,neutral,0.5499826073646545,Not Bad,71.58,Average Service,36.37
4128,2,attention to quality - I don't accept a shoe merchant dictating my way of thinking.,1,2020-11-21,trustpilot,negative,0.5216919779777527,Order Issue,75.98,Not corresponding,57.04
4129,2,Company that wants to dictate its political ideas to us. I can no longer be a customer of a totalitarian company.,1,2020-11-21,trustpilot,negative,0.9750110507011414,Politics Issue,96.84,Foreign Policies,68.36
4130,2,15 days to deliver a carpet on... - zero organization in its click and collect,1,2020-11-20,trustpilot,negative,0.8697414994239807,Order Issue,61.57,Delivery Issue,55.97
4131,2,quality customer service - I prefer intersport...,4,2020-11-19,trustpilot,neutral,0.5386125445365906,Good,75.45,RAS,24.82
4132,2,love them!!! - More customer-oriented,5,2020-11-18,trustpilot,positive,0.9928820133209229,Staff,62.7,Human,62.26
4133,2,"La cata colis non livré depuis... - attention à la qualité, trop de retour d'article.",1,2020-11-18,trustpilot,neutral,0.9418529868125916,Good,58.84,RAS,81.45
4135,2,I am disappointed decathlon because my review has not been published.,1,2021-08-10,trustpilot,negative,0.978196382522583,Order Issue,52.37,Not corresponding,52.89
4136,2,HORRIBLE - Please publish,1,2021-08-04,trustpilot,negative,0.9781070351600648,Order Issue,39.29,Not corresponding,29.65
